board_id, chip_id, channel_id, detector_id, plane_type, strip_id, polarity
       3,       2,         48,           3,          1,      124, -1
       3,       2,         49,           3,          1,       92, -1
       3,       2,         50,           3,          1,       60, -1
       3,       2,         51,           3,          1,       28, -1
       3,       2,         52,           3,          1,      116, -1
       3,       2,         53,           3,          1,       84, -1
       3,       2,         54,           3,          1,       52, -1
       3,       2,         55,           3,          1,       20, -1
       3,       2,         56,           3,          1,      108, -1
       3,       2,         57,           3,          1,       76, -1
       3,       2,         58,           3,          1,       44, -1
       3,       2,         59,           3,          1,       12, -1
       3,       2,         60,           3,          1,      100, -1
       3,       2,         61,           3,          1,       68, -1
       3,       2,         62,           3,          1,       36, -1
       3,       2,         63,           3,          1,        4, -1
       3,       2,         64,           3,          1,      123, -1
       3,       2,         65,           3,          1,       91, -1
       3,       2,         66,           3,          1,       59, -1
       3,       2,         67,           3,          1,       27, -1
       3,       2,         68,           3,          1,      115, -1
       3,       2,         69,           3,          1,       83, -1
       3,       2,         70,           3,          1,       51, -1
       3,       2,         71,           3,          1,       19, -1
       3,       2,         72,           3,          1,      107, -1
       3,       2,         73,           3,          1,       75, -1
       3,       2,         74,           3,          1,       43, -1
       3,       2,         75,           3,          1,       11, -1
       3,       2,         76,           3,          1,       99, -1
       3,       2,         77,           3,          1,       67, -1
       3,       2,         78,           3,          1,       35, -1
       3,       2,         79,           3,          1,        3, -1
       3,       2,         80,           3,          1,      122, -1
       3,       2,         81,           3,          1,       90, -1
       3,       2,         82,           3,          1,       58, -1
       3,       2,         83,           3,          1,       26, -1
       3,       2,         84,           3,          1,      114, -1
       3,       2,         85,           3,          1,       82, -1
       3,       2,         86,           3,          1,       50, -1
       3,       2,         87,           3,          1,       18, -1
       3,       2,         88,           3,          1,      106, -1
       3,       2,         89,           3,          1,       74, -1
       3,       2,         90,           3,          1,       42, -1
       3,       2,         91,           3,          1,       10, -1
       3,       2,         92,           3,          1,       98, -1
       3,       2,         93,           3,          1,       66, -1
       3,       2,         94,           3,          1,       34, -1
       3,       2,         95,           3,          1,        2, -1
       3,       2,         96,           3,          1,      121, -1
       3,       2,         97,           3,          1,       89, -1
       3,       2,         98,           3,          1,       57, -1
       3,       2,         99,           3,          1,       25, -1
       3,       2,        100,           3,          1,      113, -1
       3,       2,        101,           3,          1,       81, -1
       3,       2,        102,           3,          1,       49, -1
       3,       2,        103,           3,          1,       17, -1
       3,       2,        104,           3,          1,      105, -1
       3,       2,        105,           3,          1,       73, -1
       3,       2,        106,           3,          1,       41, -1
       3,       2,        107,           3,          1,        9, -1
       3,       2,        108,           3,          1,       97, -1
       3,       2,        109,           3,          1,       65, -1
       3,       2,        110,           3,          1,       33, -1
       3,       2,        111,           3,          1,        1, -1
       3,       2,        112,           3,          1,      120, -1
       3,       2,        113,           3,          1,       88, -1
       3,       2,        114,           3,          1,       56, -1
       3,       2,        115,           3,          1,       24, -1
       3,       2,        116,           3,          1,      112, -1
       3,       2,        117,           3,          1,       80, -1
       3,       2,        118,           3,          1,       48, -1
       3,       2,        119,           3,          1,       16, -1
       3,       2,        120,           3,          1,      104, -1
       3,       2,        121,           3,          1,       72, -1
       3,       2,        122,           3,          1,       40, -1
       3,       2,        123,           3,          1,        8, -1
       3,       2,        124,           3,          1,       96, -1
       3,       2,        125,           3,          1,       64, -1
       3,       2,        126,           3,          1,       32, -1
       3,       2,        127,           3,          1,        0, -1
       3,       3,          0,           3,          1,      255, -1
       3,       3,          1,           3,          1,      223, -1
       3,       3,          2,           3,          1,      191, -1
       3,       3,          3,           3,          1,      159, -1
       3,       3,          4,           3,          1,      247, -1
       3,       3,          5,           3,          1,      215, -1
       3,       3,          6,           3,          1,      183, -1
       3,       3,          7,           3,          1,      151, -1
       3,       3,          8,           3,          1,      239, -1
       3,       3,          9,           3,          1,      207, -1
       3,       3,         10,           3,          1,      175, -1
       3,       3,         11,           3,          1,      143, -1
       3,       3,         12,           3,          1,      231, -1
       3,       3,         13,           3,          1,      199, -1
       3,       3,         14,           3,          1,      167, -1
       3,       3,         15,           3,          1,      135, -1
       3,       3,         16,           3,          1,      254, -1
       3,       3,         17,           3,          1,      222, -1
       3,       3,         18,           3,          1,      190, -1
       3,       3,         19,           3,          1,      158, -1
       3,       3,         20,           3,          1,      246, -1
       3,       3,         21,           3,          1,      214, -1
       3,       3,         22,           3,          1,      182, -1
       3,       3,         23,           3,          1,      150, -1
       3,       3,         24,           3,          1,      238, -1
       3,       3,         25,           3,          1,      206, -1
       3,       3,         26,           3,          1,      174, -1
       3,       3,         27,           3,          1,      142, -1
       3,       3,         28,           3,          1,      230, -1
       3,       3,         29,           3,          1,      198, -1
       3,       3,         30,           3,          1,      166, -1
       3,       3,         31,           3,          1,      134, -1
       3,       3,         32,           3,          1,      253, -1
       3,       3,         33,           3,          1,      221, -1
       3,       3,         34,           3,          1,      189, -1
       3,       3,         35,           3,          1,      157, -1
       3,       3,         36,           3,          1,      245, -1
       3,       3,         37,           3,          1,      213, -1
       3,       3,         38,           3,          1,      181, -1
       3,       3,         39,           3,          1,      149, -1
       3,       3,         40,           3,          1,      237, -1
       3,       3,         41,           3,          1,      205, -1
       3,       3,         42,           3,          1,      173, -1
       3,       3,         43,           3,          1,      141, -1
       3,       3,         44,           3,          1,      229, -1
       3,       3,         45,           3,          1,      197, -1
       3,       3,         46,           3,          1,      165, -1
       3,       3,         47,           3,          1,      133, -1
       3,       3,         48,           3,          1,      252, -1
       3,       3,         49,           3,          1,      220, -1
       3,       3,         50,           3,          1,      188, -1
       3,       3,         51,           3,          1,      156, -1
       3,       3,         52,           3,          1,      244, -1
       3,       3,         53,           3,          1,      212, -1
       3,       3,         54,           3,          1,      180, -1
       3,       3,         55,           3,          1,      148, -1
       3,       3,         56,           3,          1,      236, -1
       3,       3,         57,           3,          1,      204, -1
       3,       3,         58,           3,          1,      172, -1
       3,       3,         59,           3,          1,      140, -1
       3,       3,         60,           3,          1,      228, -1
       3,       3,         61,           3,          1,      196, -1
       3,       3,         62,           3,          1,      164, -1
       3,       3,         63,           3,          1,      132, -1
       3,       3,         64,           3,          1,      251, -1
       3,       3,         65,           3,          1,      219, -1
       3,       3,         66,           3,          1,      187, -1
       3,       3,         67,           3,          1,      155, -1
       3,       3,         68,           3,          1,      243, -1
       3,       3,         69,           3,          1,      211, -1
       3,       3,         70,           3,          1,      179, -1
       3,       3,         71,           3,          1,      147, -1
       3,       3,         72,           3,          1,      235, -1
       3,       3,         73,           3,          1,      203, -1
       3,       3,         74,           3,          1,      171, -1
       3,       3,         75,           3,          1,      139, -1
       3,       3,         76,           3,          1,      227, -1
       3,       3,         77,           3,          1,      195, -1
       3,       3,         78,           3,          1,      163, -1
       3,       3,         79,           3,          1,      131, -1
       3,       3,         80,           3,          1,      250, -1
       3,       3,         81,           3,          1,      218, -1
       3,       3,         82,           3,          1,      186, -1
       3,       3,         83,           3,          1,      154, -1
       3,       3,         84,           3,          1,      242, -1
       3,       3,         85,           3,          1,      210, -1
       3,       3,         86,           3,          1,      178, -1
       3,       3,         87,           3,          1,      146, -1
       3,       3,         88,           3,          1,      234, -1
       3,       3,         89,           3,          1,      202, -1
       3,       3,         90,           3,          1,      170, -1
       3,       3,         91,           3,          1,      138, -1
       3,       3,         92,           3,          1,      226, -1
       3,       3,         93,           3,          1,      194, -1
       3,       3,         94,           3,          1,      162, -1
       3,       3,         95,           3,          1,      130, -1
       3,       3,         96,           3,          1,      249, -1
       3,       3,         97,           3,          1,      217, -1
       3,       3,         98,           3,          1,      185, -1
       3,       3,         99,           3,          1,      153, -1
       3,       3,        100,           3,          1,      241, -1
       3,       3,        101,           3,          1,      209, -1
       3,       3,        102,           3,          1,      177, -1
       3,       3,        103,           3,          1,      145, -1
       3,       3,        104,           3,          1,      233, -1
       3,       3,        105,           3,          1,      201, -1
       3,       3,        106,           3,          1,      169, -1
       3,       3,        107,           3,          1,      137, -1
       3,       3,        108,           3,          1,      225, -1
       3,       3,        109,           3,          1,      193, -1
       3,       3,        110,           3,          1,      161, -1
       3,       3,        111,           3,          1,      129, -1
       3,       3,        112,           3,          1,      248, -1
       3,       3,        113,           3,          1,      216, -1
       3,       3,        114,           3,          1,      184, -1
       3,       3,        115,           3,          1,      152, -1
       3,       3,        116,           3,          1,      240, -1
       3,       3,        117,           3,          1,      208, -1
       3,       3,        118,           3,          1,      176, -1
       3,       3,        119,           3,          1,      144, -1
       3,       3,        120,           3,          1,      232, -1
       3,       3,        121,           3,          1,      200, -1
       3,       3,        122,           3,          1,      168, -1
       3,       3,        123,           3,          1,      136, -1
       3,       3,        124,           3,          1,      224, -1
       3,       3,        125,           3,          1,      192, -1
       3,       3,        126,           3,          1,      160, -1
       3,       3,        127,           3,          1,      128, -1
